state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
19,16,685,1754,7,3,26,3,92,7,5,27,34,25,50,4,63,33,50,17,47,50,32,60,37,37,36,36,21,31,29,31,2,21,22,36,28,29,52,43,37,39,37,56,42,46,52,32,57,58,56,60,43,51,1,19,1,30,29,38,34,11,10,12,10,81,8,13,11,29,41,16,55,7,58,0,3,73,47,11,36,16,13,9,32,31,31,40,40,42,36,38,40,28,0,0,16,77,64,87,79,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,5,14,11,32,9,60,2,0,16,0.25
25,44,356,1024,7,1,26,45,53,15,25,16,41,25,46,3,63,50,63,22,59,43,20,28,52,58,67,35,31,66,33,35,1,18,30,36,50,28,61,32,48,23,54,57,70,57,59,34,41,37,62,46,55,59,1,49,2,63,80,74,73,85,93,80,73,59,41,41,28,25,38,23,24,24,70,0,2,74,19,22,36,12,13,0,55,54,51,52,56,68,54,31,52,40,4,0,58,46,45,51,48,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,1,46,33,32,9,60,2,0,16,0.33
20,17,334,1127,7,1,85,1,93,13,2,92,88,93,25,0,0,30,55,68,60,45,15,25,37,20,19,27,5,13,15,15,1,28,26,25,56,12,55,24,95,33,46,12,94,14,13,41,71,72,79,63,76,86,1,25,0,52,56,56,67,10,10,9,10,89,3,16,14,36,48,16,63,8,53,1,1,77,54,4,10,32,13,8,18,17,15,25,29,32,26,58,46,11,0,0,8,57,24,10,28,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,1,21,4,32,9,60,2,0,16,0.04
38,17,334,1598,7,6,33,33,57,5,25,32,35,26,52,7,63,18,42,51,34,52,39,42,23,27,32,18,19,37,21,20,8,51,38,45,30,41,38,36,65,48,41,69,24,60,66,37,52,47,53,44,52,51,3,31,1,23,22,32,42,4,4,5,6,76,9,23,20,34,36,36,41,22,61,0,14,40,40,12,38,31,73,18,7,9,10,17,19,19,19,38,31,29,3,0,8,73,42,63,77,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,12,9,1,32,9,60,2,0,16,0.48
38,17,334,1410,7,0,92,0,65,0,90,67,53,42,33,2,63,3,45,83,5,47,99,5,2,3,3,23,0,0,13,16,4,99,96,98,8,90,15,21,50,54,21,10,42,33,24,91,62,52,64,51,31,16,1,17,2,27,37,39,45,49,59,58,61,0,93,98,95,95,93,97,65,93,58,0,2,42,65,70,26,34,98,90,3,2,3,1,6,5,2,51,62,28,0,0,78,63,69,83,75,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,1,25,8,32,9,60,2,0,16,0.13
12,17,334,618,7,3,30,0,96,6,1,33,41,29,35,4,63,34,64,30,43,38,10,33,37,38,37,0,15,35,43,31,1,15,19,28,27,9,69,37,28,27,39,55,21,55,57,33,69,68,72,64,56,65,0,7,0,71,68,68,60,12,10,9,8,92,4,11,10,34,46,18,56,5,55,0,4,64,47,3,22,35,21,18,15,14,15,33,30,33,30,33,28,12,0,0,7,70,42,34,64,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,3,20,3,32,9,60,2,0,16,0.01
38,17,334,806,7,0,48,11,48,1,79,43,34,22,54,0,0,9,25,98,30,65,54,14,9,13,21,7,43,0,12,10,3,87,94,87,9,77,18,7,33,51,20,34,20,32,33,58,72,61,72,58,2,0,1,20,0,6,15,12,27,1,3,2,5,22,43,55,51,54,45,69,69,50,49,1,3,43,72,25,72,19,98,90,1,2,4,8,10,9,13,66,26,32,0,0,9,91,73,81,90,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,1,19,0,32,9,60,2,0,16,0.29
30,17,334,1391,7,0,28,1,97,2,1,31,30,22,61,0,0,19,27,19,46,65,36,57,22,22,20,24,51,97,20,41,1,36,24,45,11,29,34,81,27,80,18,53,20,47,51,34,65,62,69,58,23,28,0,6,0,31,23,19,15,3,2,1,1,92,1,17,15,33,35,28,59,4,45,1,1,71,55,24,60,7,39,27,5,5,5,13,13,11,16,34,28,20,0,0,3,81,59,81,80,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,1,22,1,32,9,60,2,0,16,0.02
19,40,133,540,7,2,56,1,96,6,1,46,44,37,23,3,41,63,71,9,58,30,18,36,59,45,43,44,46,37,26,77,0,5,12,19,47,29,63,40,42,28,54,20,42,20,20,52,85,83,92,75,43,51,0,5,0,32,30,39,35,8,6,8,6,90,4,23,24,57,63,30,77,4,34,1,1,80,70,8,35,27,1,12,46,42,39,38,45,57,45,36,60,38,0,0,10,73,58,54,62,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,8,7,29,32,9,60,2,0,16,0.03
9,40,133,487,7,0,25,39,66,3,3,22,19,16,95,0,0,15,6,30,45,93,29,76,16,23,27,16,25,20,11,17,2,39,35,52,22,46,13,14,49,34,34,46,11,47,48,20,41,37,42,52,57,63,1,30,0,16,15,13,15,4,4,3,3,91,1,19,17,27,22,35,56,15,70,0,4,33,57,9,28,34,51,6,11,11,13,14,21,22,21,59,53,19,0,0,11,28,35,47,41,5,7,27,7,5,7,23,7,52,56,11,5,34,15,6,10,0,2,15,0,32,9,60,2,0,16,0.21
33,75,590,1452,7,12,31,3,94,5,1,39,35,33,74,13,63,15,22,5,45,78,47,57,20,20,19,13,13,25,20,13,11,40,38,51,18,40,26,45,46,59,28,40,49,34,38,39,54,53,55,55,36,37,3,18,1,25,27,33,33,5,4,5,4,87,4,26,22,30,38,24,46,5,48,1,14,61,41,20,58,0,16,25,9,9,10,12,15,16,15,44,28,40,2,0,7,89,77,86,80,2,15,30,18,3,13,25,15,70,72,2,0,0,1,3,6,31,7,27,17,4,1,69,0,44,7,0.12
4,75,590,1185,7,21,87,10,35,53,90,48,52,40,23,22,63,41,69,29,32,30,53,49,36,24,29,33,19,29,23,24,16,32,82,68,17,41,58,37,18,52,22,41,49,48,45,91,62,49,67,60,51,50,12,40,30,41,46,50,52,87,86,87,84,6,93,98,95,95,86,97,37,93,60,0,10,75,41,2,8,30,16,36,57,54,52,62,61,70,60,58,68,8,18,7,92,39,46,68,65,2,7,30,6,8,21,67,7,36,32,12,39,35,41,2,8,52,7,49,6,6,4,59,2,28,13,0.41
25,46,401,128,7,2,46,8,74,56,17,26,30,22,51,4,63,55,62,12,62,58,16,54,54,47,46,42,22,39,44,45,1,7,24,29,36,28,59,40,34,26,44,20,37,23,22,48,80,77,86,82,46,57,0,7,3,25,33,40,45,37,42,46,48,56,22,30,30,52,58,35,70,15,42,1,1,85,64,0,34,10,4,25,52,47,42,64,63,70,61,64,66,46,1,0,61,38,83,79,68,2,7,30,6,8,21,67,7,36,32,12,39,35,41,2,8,52,1,69,65,6,4,59,2,0,13,0.06
4,46,401,1231,7,2,67,25,53,20,65,34,49,30,29,0,0,27,51,21,15,38,69,37,24,16,16,22,14,27,25,20,3,41,52,63,8,64,33,49,19,66,20,40,28,49,46,69,64,54,65,52,29,12,2,32,3,33,41,49,55,43,46,50,53,40,60,69,71,74,69,77,62,65,56,0,5,35,63,17,39,46,39,36,27,26,23,28,31,44,30,94,92,19,0,0,55,47,11,8,63,2,7,30,6,8,21,67,7,36,32,12,39,35,41,2,8,52,8,6,3,6,4,59,2,0,13,0.57
28,46,401,10,7,1,29,34,69,7,1,30,29,24,67,0,0,17,37,32,30,62,37,41,20,23,25,17,0,35,9,19,2,37,60,70,16,41,39,99,18,97,24,50,22,44,48,28,52,49,43,68,86,79,1,39,0,30,22,37,46,3,2,3,4,92,6,13,13,30,26,36,58,10,57,0,2,62,58,13,53,18,49,20,6,7,8,11,13,12,16,34,38,30,0,0,4,84,66,74,74,2,7,30,6,8,21,67,7,36,32,12,39,35,41,2,8,52,4,8,0,6,4,59,2,0,13,0.37
37,46,401,947,7,63,39,99,12,5,1,41,43,34,39,64,63,17,48,22,22,44,57,33,19,22,41,18,19,27,22,29,65,61,37,51,25,57,40,26,42,47,34,71,53,72,74,48,18,11,21,14,63,61,54,91,6,50,50,56,56,5,4,4,4,92,4,39,34,42,43,41,44,25,57,0,69,62,43,93,40,22,34,30,9,9,10,13,19,21,21,49,38,31,18,28,4,63,57,82,69,27,20,14,11,27,18,27,20,24,22,66,0,0,54,25,11,48,53,20,26,50,20,1,1,71,15,0.67
12,46,401,819,7,3,32,21,78,10,3,30,45,26,27,4,63,29,71,27,38,29,16,39,28,30,31,28,27,26,22,29,2,19,17,35,25,26,70,38,24,39,33,66,25,63,66,33,58,58,61,53,77,78,1,27,0,24,19,31,27,5,3,5,4,91,6,13,12,35,35,36,55,10,58,0,5,57,53,96,42,31,27,5,11,11,13,32,29,29,28,24,33,17,0,0,8,62,35,58,52,27,20,14,11,27,18,27,20,24,22,66,0,0,54,25,11,48,6,11,2,50,20,1,1,0,15,0.11
25,46,537,1344,7,0,31,4,85,26,18,22,38,26,45,2,63,50,62,22,58,46,22,34,52,49,48,31,0,37,60,79,1,12,29,36,31,24,62,36,26,31,47,27,46,28,28,43,75,71,86,83,46,47,0,17,1,28,30,35,34,28,27,28,26,66,17,30,26,38,54,22,51,13,60,0,1,82,42,14,64,0,5,10,48,44,39,62,62,67,61,49,64,33,0,0,42,54,77,78,72,27,20,14,11,27,18,27,20,24,22,66,0,0,54,25,11,48,0,60,72,50,20,1,1,0,15,0.03
25,0,171,638,7,0,45,2,91,4,16,34,34,30,61,0,0,37,50,48,50,62,19,51,39,36,35,22,76,97,22,24,1,15,65,60,20,25,45,28,26,42,29,35,35,28,31,44,68,64,78,58,58,55,1,20,0,6,9,13,10,3,3,4,3,68,20,21,21,48,47,43,67,12,44,1,1,77,65,35,67,20,12,10,24,24,26,38,36,39,38,48,52,47,0,0,17,66,83,82,86,27,20,14,11,27,18,27,20,24,22,66,0,0,54,25,11,48,12,2,11,50,20,1,1,0,15,0.1
44,17,164,572,7,1,45,1,97,3,1,35,39,25,21,2,63,51,80,74,68,28,6,27,47,39,38,0,28,34,18,18,0,5,14,20,32,9,79,67,20,47,40,27,27,30,28,44,86,84,89,80,76,77,0,4,0,0,3,18,14,0,0,2,2,93,4,16,18,52,56,32,76,4,38,1,1,81,70,0,34,36,1,9,23,21,20,52,43,42,43,12,52,33,0,0,6,88,52,39,84,27,20,14,11,27,18,27,20,24,22,66,0,0,54,25,11,48,10,3,4,50,20,1,1,0,15,0.03
16,17,164,1003,7,7,50,99,11,5,1,61,52,50,42,9,63,7,31,18,23,52,79,30,9,17,40,11,4,23,14,93,17,99,49,55,36,81,19,19,72,32,46,52,65,58,58,60,10,3,0,2,40,41,18,96,0,57,73,81,72,5,6,6,5,90,3,58,48,47,41,53,36,39,53,1,13,44,38,60,62,24,61,40,5,7,11,0,9,12,12,69,51,27,1,0,4,81,53,72,75,1,19,31,16,2,13,18,19,6,39,52,0,0,38,2,9,41,7,17,21,6,0,19,1,34,7,0.81
18,17,164,541,7,5,34,25,74,12,4,31,47,34,36,6,63,37,65,12,44,32,24,38,38,35,37,27,16,30,26,40,3,20,29,37,36,13,68,23,41,28,40,61,38,56,60,35,55,53,67,52,64,66,3,39,1,82,70,67,64,19,14,12,11,89,6,18,15,34,36,37,30,10,51,1,5,71,30,10,23,33,31,25,26,26,26,45,47,49,47,40,50,27,3,2,9,50,31,43,34,1,19,31,16,2,13,18,19,6,39,52,0,0,38,2,9,41,5,18,13,6,0,19,1,0,7,0.51
42,17,164,1035,7,1,34,1,83,8,20,38,39,30,43,0,0,24,45,10,42,46,45,38,28,29,29,29,19,21,23,23,2,34,22,30,25,35,45,34,34,38,33,63,33,68,68,40,54,55,45,69,62,55,1,22,1,25,32,36,45,12,14,14,16,80,16,26,22,37,41,33,49,22,55,0,1,79,45,16,25,33,39,26,16,16,15,28,28,29,28,48,27,12,3,0,20,54,37,51,54,1,19,31,16,2,13,18,19,6,39,52,0,0,38,2,9,41,2,17,2,6,0,19,1,0,7,0.09
25,49,195,684,7,3,50,6,85,28,5,27,31,18,15,3,24,77,90,44,73,15,3,20,71,60,58,57,0,44,61,67,0,2,10,12,69,16,82,45,43,17,73,24,27,26,25,49,91,89,93,73,37,57,0,7,2,18,31,41,44,11,16,19,19,80,6,18,20,56,57,38,81,5,37,1,2,82,77,16,32,38,2,7,46,52,52,80,69,84,77,35,72,43,0,0,24,53,45,39,54,1,19,31,16,2,13,18,19,6,39,52,0,0,38,2,9,41,16,4,17,6,0,19,1,0,7,0.01
4,49,195,683,7,0,54,1,67,90,7,37,18,21,57,2,63,98,39,68,93,46,9,43,97,97,100,43,24,97,7,93,0,10,4,3,91,8,36,19,55,1,98,6,21,5,4,40,96,92,98,89,6,0,0,5,1,29,32,35,32,42,40,40,35,53,20,29,34,62,56,70,98,3,0,2,1,77,98,9,50,22,0,32,98,99,97,100,98,98,99,0,93,12,0,0,61,44,74,71,76,1,19,31,16,2,13,18,19,6,39,52,0,0,38,2,9,41,2,14,22,6,0,19,1,0,7,0.03
4,49,195,1168,7,16,57,3,72,48,42,40,47,38,25,18,63,57,69,19,50,29,26,33,55,48,49,38,24,41,30,30,8,20,28,30,39,24,66,40,31,32,48,43,51,55,50,51,67,58,75,62,51,53,4,20,15,60,63,66,68,83,77,75,71,50,59,50,48,60,52,68,48,44,49,1,6,82,51,10,13,29,11,21,67,67,69,75,70,83,70,58,62,9,9,3,60,42,38,67,65,2,10,30,10,1,4,10,10,58,58,3,19,11,15,3,8,38,7,40,14,7,5,57,1,46,19,0.2
10,49,195,1719,7,1,31,94,22,3,1,40,32,25,63,0,0,7,11,28,20,79,94,38,9,13,22,16,13,29,0,25,4,74,70,78,14,52,15,41,38,66,27,69,34,69,72,42,19,14,0,28,43,45,3,59,0,0,21,40,67,0,1,2,2,94,0,34,28,35,27,45,45,21,49,1,5,37,48,19,79,21,90,43,3,3,5,2,7,7,10,61,40,38,0,0,2,84,60,76,79,2,10,30,10,1,4,10,10,58,58,3,19,11,15,3,8,38,3,12,1,7,5,57,1,0,19,0.3
30,99,366,952,7,6,48,1,96,5,1,36,30,22,29,7,63,49,67,10,62,37,13,48,47,40,38,62,24,42,33,32,1,6,11,22,33,19,64,67,27,34,46,29,23,29,29,48,85,82,89,69,46,56,0,3,1,14,14,13,10,3,2,2,2,90,3,18,20,55,53,40,87,3,19,1,2,85,84,14,25,30,5,11,19,19,20,46,41,42,44,34,34,20,0,0,8,76,62,69,80,2,10,30,10,1,4,10,10,58,58,3,19,11,15,3,8,38,8,15,2,7,5,57,1,0,19,0.03
25,34,705,1750,7,5,38,8,63,12,90,33,42,31,44,6,63,23,46,13,21,44,56,21,22,24,23,31,17,40,31,33,6,43,96,90,16,56,46,75,7,91,17,51,51,64,60,46,43,37,51,24,34,31,4,49,15,30,35,40,49,94,96,97,99,0,93,38,34,45,44,51,0,67,92,0,7,57,1,30,38,7,44,71,40,41,39,26,32,46,30,40,76,47,0,0,95,14,62,70,50,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,0,95,97,0,1,49,0,36,18,0.23
4,34,705,983,7,0,15,3,89,23,5,11,10,7,42,2,63,72,45,31,82,35,12,43,82,97,100,72,48,41,11,89,0,7,4,3,94,10,63,11,70,4,97,73,38,86,84,17,60,66,81,40,59,56,0,21,1,18,18,24,26,14,12,15,15,83,3,9,6,18,22,11,62,5,51,1,1,83,56,0,25,17,1,0,98,99,97,78,86,98,84,79,81,19,0,0,33,43,56,55,72,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,1,23,73,0,1,49,0,0,18,0.12
38,34,705,846,7,0,50,13,76,15,36,44,43,28,10,2,63,39,84,37,49,12,7,75,35,28,28,33,33,25,25,27,0,14,12,11,31,23,72,11,36,20,46,46,21,50,49,48,76,73,76,73,68,71,0,6,0,27,22,26,33,11,8,8,10,70,8,18,20,58,57,55,58,14,19,1,1,75,57,0,58,38,7,0,13,11,9,33,33,34,35,17,40,65,0,0,17,43,51,58,55,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,1,18,2,0,1,49,0,0,18,0.11
26,34,705,1287,7,0,47,4,57,5,61,80,68,73,43,0,0,7,39,78,32,59,75,35,7,11,14,13,17,13,15,13,3,93,64,67,31,64,26,11,81,36,37,41,62,49,47,42,44,40,66,5,15,25,0,18,0,44,61,75,73,20,24,28,25,51,25,35,29,37,37,37,47,29,60,0,2,47,46,15,59,22,98,39,4,4,6,11,11,9,8,58,31,26,0,0,19,45,36,37,47,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,1,18,0,0,1,49,0,0,18,0.12
33,34,134,501,7,4,46,7,90,9,3,34,37,25,35,6,63,46,69,14,49,42,19,56,44,35,34,40,43,34,27,45,1,10,15,29,20,24,64,48,32,44,29,37,32,37,37,47,74,71,82,66,55,62,1,13,1,24,31,32,32,6,7,6,6,89,4,24,25,53,57,30,78,8,40,1,4,70,72,13,45,20,4,10,28,25,23,59,54,53,53,37,51,30,0,0,10,60,69,74,62,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,6,13,16,0,1,49,0,0,18,0.06
41,74,363,899,7,3,54,20,73,19,10,34,52,33,11,4,63,57,88,16,44,8,14,24,54,46,48,34,54,32,36,46,1,9,21,26,39,14,82,12,25,28,50,48,37,44,46,52,76,72,77,64,59,67,1,23,1,30,50,60,70,16,23,25,28,80,17,32,31,59,57,57,58,14,33,1,4,63,58,11,23,42,25,29,36,37,36,64,57,60,61,40,70,34,0,0,22,31,15,6,25,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,3,23,6,0,1,49,0,0,18,0.12
4,74,363,1199,7,1,43,2,75,79,5,33,16,18,50,2,63,98,56,56,91,39,7,52,97,97,100,90,85,97,73,68,0,4,6,4,95,16,45,32,61,1,98,9,19,15,11,30,95,92,96,91,5,1,0,0,1,45,37,47,46,53,38,44,40,64,19,16,19,50,47,38,93,4,12,2,1,80,91,12,21,21,0,13,98,99,97,100,98,98,99,6,62,3,0,0,49,33,78,84,74,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,1,23,5,0,1,49,0,0,18,0.04
4,74,363,907,7,5,59,3,82,21,33,41,40,28,24,0,0,38,57,27,27,35,60,39,35,26,25,31,21,26,35,31,4,25,32,43,12,43,49,43,23,56,24,57,29,56,57,58,64,61,64,61,28,32,2,27,2,25,33,39,40,12,14,15,15,74,16,41,41,66,63,68,47,34,44,1,3,79,48,11,25,37,23,28,35,34,32,46,42,47,42,40,70,18,0,0,21,61,31,43,74,1,25,31,28,1,15,17,25,57,49,0,38,0,26,2,7,48,2,39,0,0,1,49,0,0,18,0.25
42,74,363,1583,7,27,32,22,65,42,7,35,40,31,42,28,63,22,40,15,38,45,55,55,25,24,27,23,12,16,24,24,26,44,23,35,22,45,38,35,42,45,32,74,43,73,76,39,42,40,48,40,36,40,12,31,9,27,34,48,50,15,16,21,20,80,15,32,26,34,36,34,41,23,59,0,28,65,40,62,35,16,27,28,13,12,12,25,27,29,26,55,43,29,23,4,23,45,44,62,56,4,9,28,9,9,18,50,9,41,60,4,0,45,11,4,13,32,14,31,22,25,9,56,2,30,21,0.76
19,0,166,655,7,0,19,1,93,1,1,18,13,11,97,0,0,26,3,19,52,85,31,92,30,34,33,11,6,29,29,44,0,13,10,19,39,59,17,11,35,30,36,23,18,31,28,17,67,67,84,65,34,42,0,5,0,34,25,20,24,9,6,4,5,88,4,11,11,24,20,27,75,4,36,1,20,0,74,1,91,31,8,8,42,41,40,40,48,55,55,79,67,52,0,0,11,63,66,71,66,4,9,28,9,9,18,50,9,41,60,4,0,45,11,4,13,32,6,4,3,25,9,56,2,0,21,0.15
27,7,256,768,7,2,27,20,79,8,5,24,33,24,59,0,0,28,42,4,49,64,49,51,30,31,32,22,30,50,33,29,2,30,45,54,27,32,42,48,48,33,36,54,51,55,57,33,37,36,42,37,40,48,2,37,1,23,24,26,32,8,7,7,8,83,5,21,17,27,35,24,40,10,62,0,4,60,36,51,63,0,31,35,22,20,21,38,39,42,39,55,42,38,8,0,14,81,59,80,78,4,9,28,9,9,18,50,9,41,60,4,0,45,11,4,13,32,2,26,9,25,9,56,2,0,21,0.14
0,7,256,62,7,1,33,35,69,4,1,35,36,29,49,0,0,22,40,48,33,51,41,38,28,27,30,18,19,20,0,76,2,38,51,59,30,36,41,64,27,52,44,45,26,38,42,36,63,58,64,51,49,46,1,22,0,41,30,29,64,4,2,2,4,93,2,19,18,35,38,30,57,12,45,1,3,58,53,18,24,28,42,41,10,10,12,8,13,13,14,20,16,22,0,0,3,76,55,66,69,4,9,28,9,9,18,50,9,41,60,4,0,45,11,4,13,32,9,5,0,25,9,56,2,0,21,0.23
35,7,256,619,7,0,28,52,57,1,1,30,33,27,65,2,63,10,32,18,15,71,54,33,12,15,18,17,0,10,96,28,2,52,91,94,11,39,33,76,10,86,15,52,37,56,56,33,31,27,35,28,55,44,1,47,0,53,59,62,51,2,2,2,1,94,3,22,19,31,25,42,41,19,70,0,1,67,44,15,40,19,91,9,5,5,6,6,10,10,13,50,35,44,0,0,1,82,62,63,76,4,9,28,9,9,18,50,9,41,60,4,0,45,11,4,13,32,1,17,0,25,9,56,2,0,21,0.55
42,7,256,1688,7,3,40,4,80,8,19,45,41,39,53,0,0,15,35,98,44,57,47,48,21,21,22,15,11,20,15,13,4,51,30,35,23,60,24,23,58,38,36,60,52,53,57,35,52,52,51,52,41,44,1,18,1,44,56,59,62,20,22,21,21,78,20,28,23,30,30,33,46,19,61,0,4,65,45,30,55,12,36,26,8,7,8,14,16,17,14,41,21,14,4,3,19,47,39,48,48,4,9,28,9,9,18,50,9,41,60,4,0,45,11,4,13,32,3,21,7,25,9,56,2,0,21,0.37
28,7,256,591,7,5,59,92,22,8,3,34,51,34,35,6,63,13,48,37,20,45,64,38,14,19,28,20,21,12,27,36,7,56,41,43,22,27,49,45,58,57,31,53,35,59,57,42,34,30,38,28,46,44,6,75,1,53,58,51,48,7,7,5,5,90,3,23,22,41,30,51,17,18,51,1,5,67,23,20,47,23,50,40,9,9,10,8,13,16,16,37,52,33,2,0,5,60,38,42,20,4,9,28,9,9,18,50,9,41,60,4,0,45,11,4,13,32,6,16,1,25,9,56,2,0,21,0.61
16,7,256,796,7,10,38,81,33,3,2,43,40,33,43,11,63,15,38,18,27,49,56,41,17,22,32,17,14,24,96,54,15,63,52,53,26,71,27,35,54,39,38,58,41,59,60,45,39,34,30,34,41,32,8,48,0,35,30,36,43,2,2,2,2,78,6,33,29,41,41,42,48,21,50,1,16,50,47,47,63,22,38,36,7,8,9,7,15,17,17,51,27,28,1,1,2,83,59,81,78,1,15,33,0,2,9,16,15,34,35,53,0,0,41,3,11,38,9,18,5,7,1,0,0,57,7,0.37
32,7,256,1391,7,16,38,3,85,15,11,34,38,30,46,17,63,21,42,37,47,52,36,49,25,26,26,12,12,28,19,19,13,38,23,31,32,39,34,25,50,32,45,78,41,68,74,33,51,51,49,47,49,56,6,25,4,46,52,57,58,18,18,18,17,83,12,24,20,32,33,33,44,18,57,0,9,79,42,15,19,29,28,24,11,10,11,24,24,24,23,43,39,34,10,4,16,41,31,43,50,2,8,31,6,3,8,25,8,56,73,0,0,0,0,5,6,34,12,22,14,5,3,23,0,79,11,0.14
25,34,198,691,7,4,16,11,66,27,56,25,67,40,35,5,63,37,57,21,45,33,42,13,29,51,59,25,7,31,22,24,5,43,60,52,63,37,60,37,36,29,68,39,90,41,41,34,30,26,32,34,23,18,4,72,4,33,34,39,45,39,35,37,39,26,57,28,16,18,15,28,0,28,95,0,13,34,0,21,42,0,29,41,64,67,64,32,46,67,44,38,72,69,5,0,50,33,58,46,34,1,37,31,40,2,28,22,37,75,38,12,42,0,39,5,10,0,0,95,97,2,2,42,0,79,32,0.32
27,71,626,1582,7,25,32,40,60,13,5,53,56,53,46,26,63,15,37,10,38,51,62,45,20,21,24,21,13,19,13,15,31,60,38,50,33,52,31,27,70,36,43,54,78,50,53,39,17,18,17,19,39,41,26,84,7,52,51,49,44,23,20,17,15,79,11,32,23,28,35,27,27,12,59,0,35,54,24,33,32,0,51,29,13,12,12,25,26,28,26,64,37,44,24,12,19,73,44,65,65,9,26,25,23,8,19,21,26,35,62,17,0,0,12,12,3,24,7,55,61,14,10,20,0,62,27,0.35
9,71,626,1572,7,9,28,14,82,12,16,21,26,16,82,10,63,32,32,9,50,72,13,46,34,32,32,28,20,27,40,42,4,16,21,35,24,27,40,20,27,20,38,37,20,38,39,28,71,69,80,51,56,61,1,12,7,23,27,34,37,26,27,31,32,66,12,13,13,33,30,34,71,15,71,0,16,50,70,1,27,39,5,10,21,19,17,58,52,57,56,54,62,34,0,0,48,9,39,52,35,1,14,31,14,2,10,19,14,69,60,8,11,14,14,3,12,4,5,30,6,11,2,53,1,43,13,0.21
7,71,626,408,7,3,46,60,45,12,5,60,59,58,31,4,63,31,59,25,45,40,34,61,35,31,37,24,28,43,26,32,3,32,21,29,40,20,59,31,51,32,47,49,58,53,52,37,45,39,54,45,60,68,3,56,1,24,27,33,34,6,6,7,7,85,5,21,18,36,40,34,44,12,50,1,3,71,41,16,37,29,22,18,20,19,19,29,32,34,33,35,33,13,1,1,11,32,33,45,17,1,14,31,14,2,10,19,14,69,60,8,11,14,14,3,12,4,6,11,3,11,2,53,1,0,13,0.37
